candidate_id,repo,score,failure_reason,recommended_action,classification,test_command,ecosystem
lbv2_1198,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1199,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1200,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1201,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1202,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1203,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1204,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1205,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1206,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1207,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1208,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1209,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1210,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1211,prefecthq/prefect,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_1212,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1213,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1214,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1215,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1216,prismer-ai/prismer,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_1217,prismer-ai/prismer,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_1218,provenance-emu/provenance,0.6750,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,make test,make
lbv2_1219,pydantic/pydantic-ai,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1220,pydantic/pydantic-ai,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1221,pydantic/pydantic-ai,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1222,pydantic/pydantic-ai,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1223,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1224,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1225,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1226,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1227,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1228,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1229,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1230,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1231,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1232,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1233,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1234,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1235,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1236,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1237,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1238,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1239,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1240,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1241,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1242,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1243,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1244,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1245,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1246,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1247,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1248,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1249,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1250,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1251,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1252,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1253,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1254,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1255,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1256,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1257,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1258,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1259,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1260,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1261,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1262,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1263,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1264,vercel/next.js,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1265,agents2agentsai/ata,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1266,ai-escape/open-ice,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1267,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1268,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1269,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1270,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1271,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1272,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1273,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1274,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1275,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1276,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1277,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1278,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,vitest,go
lbv2_1279,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_1280,azure/azure-sdk-tools,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm test,node
lbv2_1281,bitterbot-ai/bitterbot-desktop,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1282,browseroperator/browser-operator-core,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm run test,node
lbv2_1283,continuedev/continue,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1284,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1285,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1286,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1287,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1288,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1289,jmberesford/retrom,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1290,memorilabs/memori,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1291,memorilabs/memori,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1292,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1293,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1294,microsoft/vscode,0.7700,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm run test,node
lbv2_1295,modelengine-group/nexent,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1296,prefecthq/fastmcp,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1297,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1298,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1299,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1300,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1301,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1302,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1303,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1304,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1305,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1306,dagster-io/dagster,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1307,dagster-io/dagster,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1308,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1309,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1310,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1311,astral-sh/ruff,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_1312,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1313,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1314,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_1315,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_1316,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_1317,b-m-capital-research/honeclaw,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1318,langgenius/dify,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,vitest,node
lbv2_1319,langgenius/dify,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,vitest,node
lbv2_1320,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1321,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1322,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1323,0niel/university-app,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1324,2030ai/2030ai-claudecode-allecosystem-sync,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1325,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1326,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1327,affitor/affiliate-skills,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1328,ageniti/ageniti,0.5650,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,vitest,node
lbv2_1329,ageniti/ageniti,0.5650,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,vitest,node
lbv2_1330,agents2agentsai/ata,0.6400,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_1331,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1332,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1333,all-hands-ai/openhands,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1334,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_1335,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1336,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1337,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1338,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1339,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1340,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1341,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1342,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1343,alt-f4-llc/dotfiles.vorpal,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1344,angelmunoz/kipo,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1345,astral-sh/ruff,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_1346,astral-sh/ruff,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_1347,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1348,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1349,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_1350,automattic/wp-calypso,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1351,automattic/wp-calypso,0.8200,baseline_tests_execute: heuristic: package script likely runnable; live smoke not executed,add preflight install or fix test cwd before calibration,MINOR_SETUP,yarn test,node
lbv2_1352,avarok-cybersecurity/atlas,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,rust
lbv2_1353,azure-samples/art-voice-agent-accelerator,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1354,azure/azure-sdk-for-python,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1355,azure/azure-sdk-tools,0.5900,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_1356,azuread/microsoft-authentication-library-common-for-objc,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1357,b-m-capital-research/honeclaw,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,cargo test,rust
lbv2_1358,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1359,copilotkit/copilotkit,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1360,datadog/dd-trace-js,0.8200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,npm run test,node
lbv2_1361,emilstenstrom/justhtml,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1362,falconchristmas/fpp,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1363,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1364,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1365,fixmyberlin/tilda-geo,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1366,goldenpotato137/potatovn,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1367,goldenpotato137/potatovn,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1368,insightsoftwareconsortium/itk,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1369,langgenius/dify,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1370,langgenius/dify,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1371,langgenius/dify,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1372,microsoft/vscode,0.5200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1373,modelengine-group/nexent,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1374,nvidia/physicsnemo,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1375,nvidia/physicsnemo,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1376,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1377,prefecthq/prefect,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1378,provenance-emu/provenance,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1379,provenance-emu/provenance,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1380,pydantic/pydantic-ai,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1381,pydantic/pydantic-ai,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1382,pydantic/pydantic-ai,0.7400,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1383,agents2agentsai/ata,0.7200,baseline_tests_execute: heuristic: pytest may resolve wrong root without cwd guard,exclude: invalid or missing test command,DROP,pytest,python
lbv2_1384,agentwrapper/agent-orchestrator,0.6200,baseline_tests_execute: ,add preflight install or fix test cwd before calibration,MINOR_SETUP,go test,go
lbv2_1385,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_1386,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
lbv2_1387,alphabitcore/nexus-gateway,0.5400,baseline_tests_execute: ,exclude: invalid or missing test command,DROP,pytest,go
