spec_id,snapshot_id,repo_id,repo_url,instruction_path,family_group,snapshot_type,commit_sha,commit_time,task_commit_sha,blob_sha,blob_available,n_refs_total,n_verifiable,n_verified_verifiable,n_missing_verifiable,n_unverifiable,n_repaired,verified_ratio_verifiable,anchor_reference,anchor_reference_type,paired_truthful_commit_sha,paired_truthful_blob_sha,issue_availability,issue_availability_reason,task_availability,task_availability_reason,experimental_eligible,exclusion_reason,protocol_condition,p1_sample
88b2e5798cf7aa54,c439cef14c4819ba,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/Part1.txt,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,61ceeec31750d21322a0cc2dbfab076a5bf930dd690c8cc0ff79a5253f07223e,True,4,4,0,4,0,0,0.0,//cursor.sh,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
62a42bb0a2746f5d,69828fdb76b5dc40,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/Part2.txt,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,57a2cd3fb1e874d9258cd4c5fc996d9ad89d7b6ea70e559c1634a305268a1198,True,5,5,0,5,0,0,0.0,Kaboom.js,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
7c9141cf2ea3fc88,221f8a83c4388e65,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/Part3.txt,prompt files,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,259434dfc2533417dc1f70761499fb47fd933600ae37b66bc4fead34596df23d,True,4,4,0,4,0,0,0.0,Three.js,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,True
55fc174b7e7daae6,9fb85dfed8cdb0c2,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/Part4.txt,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,a0cd07ee297213af7663f2610a55120c3def5ec48897aca91811be4cc39c8b9e,True,4,4,0,4,0,0,0.0,//cursor.sh,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
c98b46c6b0e25fea,d59e583080df2292,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/Part5.txt,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,1b9caa97114f15bf36b542175d8800d9f3a68c525dbb85f6172899abeed09cbd,True,2,2,0,2,0,0,0.0,main.py,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
0ecd1cf172345419,ded32c46e5986bb1,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/Part7.txt,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,162a0c2ee79e1b7805282523399cc85aef846e18f84576c640ca0ca6e942db20,True,2,2,0,2,0,0,0.0,cursor.sh,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
57d8649ef4627356,f23035a8c241f924,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/PatchNotes.md,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,d321e4db164499edd64391191813c51a8f8c65e8904cb375dcc6b48f1fe10d00,True,6,6,0,6,0,0,0.0,Grimoire.md,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
6640d452ec870903,f4c483655a4a9e40,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/Projects.md,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,35663870ade59a848c528288fa6e7715632d4faf36c9cf4168eee801b9913c63,True,9,9,0,9,0,0,0.0,Cursor.sh,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
eea1c48ff90821ef,6be262a68b20d9b1,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/Readme.md,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,780ed42d02e5e89816e1e34bf7d8a4872929b426c206f09eb9d096241c85623a,True,4,4,0,4,0,0,0.0,Cursor.sh,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
e168aa1682dda02e,4aebd04260f888e7,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Grimoire[2.0]/RecommendedTools.md,,born_stale,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,2024-01-20T18:14:52+00:00,ca2fda6473d890cd82ddbd2c1b25b57143b5960e,6c3b632faba31ab5572fd677f83c14beaaf515b64f15596bf163b65f8c1af52c,True,2,2,0,2,0,0,0.0,//cursor.sh,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
ff71c0c21193c366,e021069742970da5,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Mr. Ranedeer/Mr_Ranedeer.txt,,born_stale,91b17b6f6b812e792a54d23bffbe047397ab88d7,2023-12-27T02:35:31+00:00,91b17b6f6b812e792a54d23bffbe047397ab88d7,c09558416a1449f0a1260b0b08379dd02e96aa05117fbad9175f263caf3dc3c3,True,1,1,0,1,0,0,0.0,20Guide.md,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
6c8f4bb44fe23d4f,ed1e403f60d96575,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/NovaGPT/OpenAI Assistants API Documentation.md,,born_stale,58252e7fc317557e96192e63eda3d0c704380f93,2024-02-02T11:27:07+00:00,58252e7fc317557e96192e63eda3d0c704380f93,0ea09cb699e7c0724ac2eb61897fc4df892c7a734231ca3e57940b9ec298a48d,True,104,3,0,3,101,0,0.0,sandbox:/mnt/data/shuffled_file.csv,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
495d1b0a8f35399a,cefa06bca0370afc,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/All_cheatsheets.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,03c9e58691fcba6bb1e4264344cb5648e4c7cedb629e9847ed68a8d012228fe9,True,327,64,0,64,249,0,0.0,-v/-vv,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
3d41dc5a7b06151c,c54ac4c11533f074,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/AttackingWebApplicationsWithFFUF.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,799d8cea4c235354cbb5986e88986ca9bbe043b3a185d3a4c0d8717506cf79ec,True,125,7,0,7,118,0,0.0,/blog/index.php,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
b67f91c91df7c9b3,d66c659815652dd6,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/FileInclusion.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,9f7d5c04166da5ef8c05e9d69697b7711571eb7a6be78e60cb437c8955df8cae,True,339,56,0,56,282,0,0.0,....//,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
a636a4f0f346d45e,6cd2d683aaa34eb7,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/FileTransfer.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,41385bd191c78faddad28c9a927ef5031f6f3e5c911608adfeaaab677d8aed37,True,419,23,0,23,393,0,0.0,--user,dependency,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
b950b578a2fc5836,de5c7c4ddab5b102,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/Footprinting.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,e3367736c7dfea62768c8b178706c1842123692734a65de11971f2282fc0de96,True,815,80,0,80,721,0,0.0,$ORACLE_HOME/sqldeveloper,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
aaa45965e62ca3d5,bdb615c7e11a042e,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/InformationGatheringWebEdition.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,b3aa10cca43f5f217af128462b26c2b04d4e73824b9ffb3dd30af98a9c78b3ef,True,221,10,0,10,208,0,0.0,//crt.sh,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
d2bb6a71f23180d7,ae09f2a692990d4b,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/NetworkEnumerationWithNmap.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,7df8584c7a8df1b14dffa87a1f72cb0e57ae608865ac6fa97be098d878e73ade,True,261,6,0,6,255,0,0.0,**http://10.129.210.124/robots.txt**,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
65997ad2d6c279db,aae7410d0e8e14bf,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/SQL_InjectionFundamentals.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,2d0d5fe5105ca51bc65c33a5d41c7bbef33f2322c117ca0ad7288ca22170533c,True,391,8,0,8,383,0,0.0,/**/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
0e713aee8db9c58c,a3267a054b807c08,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/ShellsAndPayloads.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,553424ae033fe5695d28f70beea28d0b22370ae945906e2e5d5726da32f37060,True,366,25,0,25,340,0,0.0,&/or,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
4ab543c04ca2ba5b,1ba88a1eb0fcbdc1,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/SqlMap.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,b0be3750f6baf15952dcf8a4f2de54ca1e077c940f5666b67e573c3cf1969c64,True,293,14,0,14,278,0,0.0,"--proxy=""socks4://177.39.187.70:33283",path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
3c9557cb6851a75b,a7da1f5a1d12787b,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/UsingMetasploit.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,7b1d394075c79bcc2946d15ca41279d92d37776f85d5e8fddbb286a2ec94ec8e,True,326,21,0,21,305,0,0.0,/usr/share/framework2/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
cf0cb89a90fdbf73,b52d561d57988974,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/VulnerabilityAssessment.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,a181fd42ec06e14120bacf2137db2eb941ee2f0db0fdb3a91fa736a138f9503a,True,90,1,0,1,89,0,0.0,IDS/IPS,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
a1cdd584f852b30c,b6f4391de757f543,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/WebRequests.md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,d353a18c61c8fc1d1c4337893c311357ed5e1e8243962cad9a06cbe629fd4c3a,True,222,8,0,8,214,0,0.0,*/*,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
cb369b62c2349314,e3695b82dabb892c,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/P0tS3c/testing for command injection (RCE).md,,born_stale,c17a16fcf7f98ff50edcc3a13749075792475fdf,2024-02-15T01:32:03+00:00,c17a16fcf7f98ff50edcc3a13749075792475fdf,6c278ad3b4e76197cda4882364c6fbe04fed08eaed09866c735eb61f8602930d,True,2,2,0,2,0,0,0.0,test.sh,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
7223a33ee0858ba9,e5b014703741af37,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Reverse Engineering Oracle/celua.txt,,born_stale,36cc422a7329cd63b7cac21beca847dcf665681c,2024-01-28T19:41:18+00:00,36cc422a7329cd63b7cac21beca847dcf665681c,552a69a542a3dbe8a32dabbb2fcfa4c35600616c65bffdbc8ac8f2f436da88a7,True,1,1,0,1,0,0,0.0,the//,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
70accfc1be8da185,fa537fb2a25fd6ce,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/The Greatest Computer Science Tutor/manual.txt,,born_stale,caae53396401e50cebb05a9316e6bf760acf9240,2023-12-09T18:35:46+00:00,caae53396401e50cebb05a9316e6bf760acf9240,d340199e458d8a3eb8ce3fd3ee435efa7629e06d1a696f183c9896cd68bf2c49,True,9,9,0,9,0,0,0.0,-treeofthoughts.py,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
f1ed44444f7feb6b,91ae20b3f8c5ff8a,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/Virtual Buddy/VirtualBuddyInstructionForDBActionServiceGPT.txt,,born_stale,0c54be3364404faf351663aa5e99cc7bff63439f,2024-02-17T16:38:15+00:00,0c54be3364404faf351663aa5e99cc7bff63439f,4d6150cd009fbaea8d95138733e551e4a5e7f8b1ad986d4ac4e60644f2a0b336,True,1,1,0,1,0,0,0.0,response.json,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
42b8dd608e651dfd,4032ede9865a91e7,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/World Class Prompt Engineer/FLOW.txt,,truthful,547d71c8d729b3215b1e22bc908c83f52ceedec2,2023-12-09T19:40:19+00:00,547d71c8d729b3215b1e22bc908c83f52ceedec2,b5c0d444ad07ebc94c68c51391005e9557499155cb1f3aeac3ba692cad5ccf7f,True,1,1,1,0,0,0,1.0,prompts/,directory,,,False,no_stale_reference_or_issue_cue,True,verified_reference_anchors_only,True,,A_truthful,False
9adc4a45466ee595,00e29dc63feb7247,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/World Class Prompt Engineer/manual.txt,,born_stale,547d71c8d729b3215b1e22bc908c83f52ceedec2,2023-12-09T19:40:19+00:00,547d71c8d729b3215b1e22bc908c83f52ceedec2,d340199e458d8a3eb8ce3fd3ee435efa7629e06d1a696f183c9896cd68bf2c49,True,9,9,0,9,0,0,0.0,-treeofthoughts.py,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
7657b7d4eabe4b92,ca2b736df1beb0c7,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/knowledge/jmgpt/Tweets.txt,,born_stale,66cdcfde75102c29083d0e5cf6d98352add2f93d,2024-02-04T05:22:26+00:00,66cdcfde75102c29083d0e5cf6d98352add2f93d,214692147009249d81f7f4d7fcd995bc5a1134be7b880dc3aaa4e803e7b0f291,True,1,1,0,1,0,0,0.0,lagoon/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
5e28d5b1e58b3fdc,b350259b44935afd,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/lbLmoUxk6_Get Simpsonized.md,,born_stale,ef0e8125389553a5154c689e02c17784fbab7d4f,2023-12-17T18:49:32+00:00,ef0e8125389553a5154c689e02c17784fbab7d4f,564ade12397bdf01924f78b2daa98a3f259f2935bd96d3253c682e58ac97d85d,True,1,1,0,1,0,0,0.0,/mnt/data/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
1ae2133ef85b30fe,d50ffa4fddb9adf1,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/m9bFZI8Q9_Conspiracy_Files.md,,born_stale,fec9127290db4cdff82e49f2eaffc580f36f9150,2024-02-07T18:44:59+00:00,fec9127290db4cdff82e49f2eaffc580f36f9150,94c826c47c4b3d830eb52b890965c687ea74a9dea40fbabf4edbedba2aae5771,True,2,2,0,2,0,0,0.0,knowledge/Conspiracy%20Files/,directory,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
c9b9d98cd7cabffa,b02edcd79039d992,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/mcXReeI2f_QMT.md,,born_stale,653db404aee01f8a91214367b9a24263c451856c,2024-02-15T23:46:39+00:00,653db404aee01f8a91214367b9a24263c451856c,dbea53ceb80d2611dd195089914367e7b19cf63e1b504fc62fc0bf1142974ad4,True,5,5,0,5,0,0,0.0,/mnt/data,path,,,True,stale_verifiable_references_present,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
f4ab72a126f95033,22fcf85be05490f2,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.13].md,prompt files,born_stale,ef0e8125389553a5154c689e02c17784fbab7d4f,2023-12-17T18:49:32+00:00,ef0e8125389553a5154c689e02c17784fbab7d4f,6d0c98fa559450c3c9d3390edaf46564147692e1b56c7d5f6793a006bf572fee,True,9,9,0,9,0,0,0.0,Instructions.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,True
a322434588b6ad55,c0de85b1e848cdf4,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.16.1].md,prompt files,born_stale,ef0e8125389553a5154c689e02c17784fbab7d4f,2023-12-17T18:49:32+00:00,ef0e8125389553a5154c689e02c17784fbab7d4f,070b3af934e70616c670c47f2a67b071d14dacdce2f86ea0976165fc38673e5c,True,9,9,0,9,0,0,0.0,GPTavern.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,True
60198f882b3eb629,12a53e53780a120d,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.16.3].md,prompt files,born_stale,ef0e8125389553a5154c689e02c17784fbab7d4f,2023-12-17T18:49:32+00:00,ef0e8125389553a5154c689e02c17784fbab7d4f,1d7a334b80720906a0305573e66bec3ff1977ee4427dcd0523d9671c03fc5c89,True,8,8,0,8,0,0,0.0,GPTavern.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,True
3e8dd75eb8d56481,5c5a0956b8af304b,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.16.5].md,,born_stale,ef0e8125389553a5154c689e02c17784fbab7d4f,2023-12-17T18:49:32+00:00,ef0e8125389553a5154c689e02c17784fbab7d4f,7941c1bd485e380bcf3714a7e158c205da6ab6771b347137a1343c8b4a4333bf,True,8,8,0,8,0,0,0.0,GPTavern.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
b29658e235e59e53,fcc4ab308ae2ed93,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.16.6].md,,born_stale,ef0e8125389553a5154c689e02c17784fbab7d4f,2023-12-17T18:49:32+00:00,ef0e8125389553a5154c689e02c17784fbab7d4f,eae1f36b1f5b389989fd667c141bacdbbd616c167f53a1377449c7934c8b1e69,True,8,8,0,8,0,0,0.0,GPTavern.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
9f900d181db63db3,a410eccbb8bfe0cc,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.16.8].md,,born_stale,abb63eb20817e60c7c37fdf2fd1feb6adab9ce9a,2023-12-24T03:02:39+00:00,abb63eb20817e60c7c37fdf2fd1feb6adab9ce9a,8a29e52dc37d7b28e161461fac1955e7bda481c5fa69c3f5c7e50ab7edfe8347,True,9,9,0,9,0,0,0.0,/mnt/data/ProjectIdeas.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
2dc6d6ffd432f124,6d7c18eacdb63363,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.17.2].md,,born_stale,abb63eb20817e60c7c37fdf2fd1feb6adab9ce9a,2023-12-24T03:02:39+00:00,abb63eb20817e60c7c37fdf2fd1feb6adab9ce9a,ecbd41905531b092d0c73e80109c4a0e6b1ce007038862d5f04120a0934bc598,True,10,10,0,10,0,0,0.0,/mnt/data/ProjectIdeas.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
aef961752ba7896b,3bd2e5e3f848c530,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.18.0].md,,born_stale,015e0d12d22849c282e399520dcf0c75db506d2f,2023-12-31T19:32:13+00:00,015e0d12d22849c282e399520dcf0c75db506d2f,d95a2a5e4829535e12f07fe41992c4136b28a67d7f5a42ad225e1092b7d25c61,True,9,9,0,9,0,0,0.0,GPTavern.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
8ef1c667f56bf87a,8ddbfd355d052c31,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.18.1].md,,born_stale,3225ff5d05e61938190bc76024859217ffe07c2a,2023-12-31T19:32:22+00:00,3225ff5d05e61938190bc76024859217ffe07c2a,d8d0557bb1e67bebd4741abd6a3ed061fdb0da754276ab4b0ba6c92d3904644b,True,9,9,0,9,0,0,0.0,GPTavern.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
be49815ad132a219,d99ff0472a23ba75,c65277d4b7b5f15d,https://github.com/louisshark/chatgpt_system_prompt,prompts/gpts/n7Rs0IK86_Grimoire[1.19.1].md,,born_stale,7d074d36ee9c95f081405ea5144add262c00b847,2024-01-08T08:38:25+00:00,7d074d36ee9c95f081405ea5144add262c00b847,463788df52ef5ec8e10ef44f7739b7a9a998b153e4d2e3de5d3fd82e288c6be3,True,10,10,0,10,0,0,0.0,GPTavern.md,path,,,True,issue_tracker_or_defect_language_in_spec,False,no_verified_reference_anchors,False,task_availability_heuristic_failed,B_observed_integrity_loss,False
